,Prediction,Actual
92457,satisfied,satisfied
92458,dissatisfied,satisfied
92468,dissatisfied,dissatisfied
92469,dissatisfied,dissatisfied
92470,dissatisfied,dissatisfied
92471,dissatisfied,dissatisfied
92472,dissatisfied,satisfied
92473,satisfied,dissatisfied
92474,satisfied,dissatisfied
92475,satisfied,satisfied
92476,satisfied,satisfied
92477,satisfied,satisfied
92478,satisfied,satisfied
92479,satisfied,satisfied
92480,satisfied,satisfied
92481,satisfied,dissatisfied
92482,satisfied,dissatisfied
92483,satisfied,satisfied
92484,satisfied,satisfied
92485,dissatisfied,dissatisfied
92486,dissatisfied,dissatisfied
92495,dissatisfied,dissatisfied
92496,dissatisfied,dissatisfied
92497,dissatisfied,dissatisfied
92498,satisfied,dissatisfied
92499,dissatisfied,dissatisfied
92500,dissatisfied,dissatisfied
92501,dissatisfied,dissatisfied
92502,dissatisfied,satisfied
92503,satisfied,satisfied
92504,dissatisfied,satisfied
92505,satisfied,satisfied
92506,dissatisfied,satisfied
92507,satisfied,satisfied
92508,satisfied,satisfied
92509,satisfied,satisfied
92510,satisfied,satisfied
92511,satisfied,satisfied
92512,satisfied,satisfied
92513,satisfied,satisfied
92514,dissatisfied,dissatisfied
92515,satisfied,dissatisfied
92516,satisfied,dissatisfied
92517,satisfied,dissatisfied
92518,satisfied,dissatisfied
92519,satisfied,dissatisfied
92520,satisfied,dissatisfied
92521,satisfied,dissatisfied
92522,satisfied,satisfied
92523,dissatisfied,satisfied
92527,dissatisfied,dissatisfied
92528,satisfied,dissatisfied
92529,satisfied,dissatisfied
92530,satisfied,dissatisfied
92531,satisfied,satisfied
92532,dissatisfied,satisfied
92533,dissatisfied,satisfied
92534,satisfied,satisfied
92535,satisfied,satisfied
92536,satisfied,satisfied
92537,satisfied,satisfied
92538,satisfied,satisfied
92539,satisfied,satisfied
92540,satisfied,satisfied
92541,satisfied,satisfied
92542,satisfied,satisfied
92543,satisfied,satisfied
92544,satisfied,satisfied
92545,satisfied,dissatisfied
92546,dissatisfied,satisfied
92547,dissatisfied,dissatisfied
92548,satisfied,dissatisfied
92549,dissatisfied,dissatisfied
92550,satisfied,satisfied
92551,satisfied,dissatisfied
92558,dissatisfied,dissatisfied
92559,dissatisfied,dissatisfied
92560,dissatisfied,dissatisfied
92561,dissatisfied,satisfied
92562,satisfied,dissatisfied
92563,satisfied,dissatisfied
92564,satisfied,satisfied
92565,satisfied,satisfied
92566,satisfied,satisfied
92567,satisfied,satisfied
92568,satisfied,satisfied
92569,satisfied,satisfied
92570,satisfied,satisfied
92571,satisfied,satisfied
92572,satisfied,satisfied
92573,satisfied,satisfied
92574,satisfied,dissatisfied
92575,satisfied,satisfied
92576,satisfied,dissatisfied
92577,satisfied,satisfied
92578,satisfied,dissatisfied
92579,satisfied,dissatisfied
92580,satisfied,dissatisfied
92587,dissatisfied,dissatisfied
92588,dissatisfied,dissatisfied
92589,dissatisfied,dissatisfied
92590,dissatisfied,dissatisfied
92591,dissatisfied,dissatisfied
92592,dissatisfied,satisfied
92593,satisfied,satisfied
92594,satisfied,satisfied
92595,satisfied,dissatisfied
92596,satisfied,satisfied
92597,satisfied,satisfied
92598,satisfied,dissatisfied
92599,satisfied,satisfied
92600,satisfied,dissatisfied
92601,satisfied,dissatisfied
92609,dissatisfied,dissatisfied
92610,satisfied,dissatisfied
92611,dissatisfied,dissatisfied
92612,dissatisfied,dissatisfied
92613,satisfied,dissatisfied
92614,satisfied,satisfied
92615,satisfied,dissatisfied
92616,satisfied,satisfied
92617,satisfied,satisfied
92618,satisfied,satisfied
92619,satisfied,satisfied
92620,satisfied,satisfied
92621,satisfied,satisfied
92622,satisfied,satisfied
92623,satisfied,satisfied
92624,satisfied,satisfied
92625,satisfied,dissatisfied
92626,satisfied,dissatisfied
92627,dissatisfied,dissatisfied
92628,satisfied,dissatisfied
92629,satisfied,dissatisfied
92630,satisfied,dissatisfied
92631,satisfied,dissatisfied
92632,dissatisfied,satisfied
92639,satisfied,satisfied
92640,satisfied,dissatisfied
92641,dissatisfied,dissatisfied
92642,dissatisfied,dissatisfied
92643,dissatisfied,satisfied
92644,satisfied,satisfied
92645,satisfied,satisfied
92646,satisfied,satisfied
92647,satisfied,satisfied
92648,satisfied,satisfied
92649,satisfied,satisfied
92650,satisfied,satisfied
92651,satisfied,satisfied
92652,satisfied,satisfied
92653,satisfied,satisfied
92654,satisfied,satisfied
92655,satisfied,satisfied
92656,satisfied,satisfied
92657,satisfied,satisfied
92658,satisfied,satisfied
92659,satisfied,satisfied
92660,satisfied,dissatisfied
92661,satisfied,satisfied
92662,satisfied,dissatisfied
92663,satisfied,dissatisfied
92664,satisfied,dissatisfied
92670,dissatisfied,dissatisfied
92671,dissatisfied,satisfied
92672,dissatisfied,satisfied
92673,satisfied,dissatisfied
92674,dissatisfied,dissatisfied
92675,satisfied,dissatisfied
92676,satisfied,satisfied
92677,satisfied,satisfied
92678,satisfied,satisfied
92679,satisfied,satisfied
92680,dissatisfied,satisfied
92681,satisfied,satisfied
92682,satisfied,satisfied
92683,dissatisfied,dissatisfied
92684,satisfied,satisfied
92685,satisfied,satisfied
92686,satisfied,satisfied
92687,satisfied,satisfied
92688,satisfied,satisfied
92689,satisfied,satisfied
92690,dissatisfied,satisfied
92691,satisfied,satisfied
92692,satisfied,satisfied
92693,dissatisfied,dissatisfied
92694,satisfied,satisfied
92695,dissatisfied,dissatisfied
92696,satisfied,satisfied
92697,dissatisfied,dissatisfied
92698,satisfied,satisfied
92699,satisfied,satisfied
92700,satisfied,dissatisfied
92701,satisfied,satisfied
92711,satisfied,dissatisfied
92712,satisfied,dissatisfied
92713,dissatisfied,satisfied
92714,dissatisfied,dissatisfied
92715,dissatisfied,satisfied
92716,satisfied,satisfied
92717,satisfied,satisfied
92718,satisfied,satisfied
92719,satisfied,satisfied
92720,satisfied,satisfied
92721,dissatisfied,dissatisfied
92722,satisfied,dissatisfied
92723,satisfied,dissatisfied
92724,satisfied,dissatisfied
92725,dissatisfied,dissatisfied
92726,satisfied,dissatisfied
92727,dissatisfied,dissatisfied
92728,satisfied,dissatisfied
92729,satisfied,satisfied
92730,satisfied,satisfied
92731,satisfied,dissatisfied
92732,satisfied,satisfied
92733,dissatisfied,dissatisfied
92734,satisfied,dissatisfied
92735,satisfied,dissatisfied
92736,satisfied,satisfied
92741,dissatisfied,dissatisfied
92742,dissatisfied,dissatisfied
92743,satisfied,dissatisfied
92744,satisfied,dissatisfied
92745,satisfied,dissatisfied
92746,satisfied,dissatisfied
92747,satisfied,dissatisfied
92748,dissatisfied,dissatisfied
92749,dissatisfied,dissatisfied
92750,dissatisfied,satisfied
92751,satisfied,satisfied
92752,satisfied,satisfied
92753,dissatisfied,satisfied
92754,satisfied,dissatisfied
92755,dissatisfied,satisfied
92756,satisfied,satisfied
92757,satisfied,satisfied
92759,satisfied,dissatisfied
92760,dissatisfied,dissatisfied
92761,satisfied,dissatisfied
92762,dissatisfied,dissatisfied
92763,satisfied,satisfied
92770,satisfied,dissatisfied
92771,dissatisfied,dissatisfied
92772,dissatisfied,satisfied
92773,dissatisfied,satisfied
92774,satisfied,dissatisfied
92775,dissatisfied,dissatisfied
92776,satisfied,satisfied
92777,satisfied,satisfied
92778,satisfied,satisfied
92779,satisfied,satisfied
92780,satisfied,satisfied
92781,satisfied,satisfied
92783,satisfied,satisfied
92784,dissatisfied,dissatisfied
92785,satisfied,satisfied
92786,satisfied,dissatisfied
92787,satisfied,satisfied
92788,satisfied,dissatisfied
92789,satisfied,dissatisfied
92798,dissatisfied,satisfied
92799,satisfied,dissatisfied
92800,satisfied,satisfied
92801,satisfied,satisfied
92802,dissatisfied,satisfied
92803,satisfied,satisfied
92804,satisfied,satisfied
92805,satisfied,satisfied
92806,dissatisfied,satisfied
92807,satisfied,satisfied
92808,satisfied,satisfied
92809,satisfied,satisfied
92810,satisfied,dissatisfied
92811,dissatisfied,satisfied
92812,satisfied,satisfied
92813,satisfied,dissatisfied
92814,dissatisfied,dissatisfied
92815,satisfied,satisfied
92816,satisfied,satisfied
92817,satisfied,satisfied
92818,dissatisfied,dissatisfied
92822,dissatisfied,satisfied
92823,dissatisfied,dissatisfied
92824,satisfied,dissatisfied
92825,satisfied,dissatisfied
92826,dissatisfied,satisfied
92827,dissatisfied,satisfied
92828,dissatisfied,dissatisfied
92829,satisfied,dissatisfied
92830,dissatisfied,dissatisfied
92831,satisfied,satisfied
92832,dissatisfied,satisfied
92833,satisfied,satisfied
92834,satisfied,satisfied
92835,satisfied,satisfied
92836,satisfied,satisfied
92837,satisfied,satisfied
92838,dissatisfied,satisfied
92839,dissatisfied,dissatisfied
92847,satisfied,dissatisfied
92848,dissatisfied,dissatisfied
92849,dissatisfied,satisfied
92850,satisfied,dissatisfied
92851,satisfied,dissatisfied
92852,dissatisfied,satisfied
92853,dissatisfied,satisfied
92854,satisfied,satisfied
92855,dissatisfied,dissatisfied
92856,satisfied,satisfied
92857,satisfied,satisfied
92858,satisfied,satisfied
92859,satisfied,satisfied
92860,satisfied,satisfied
92861,satisfied,satisfied
92862,satisfied,satisfied
92863,satisfied,satisfied
92864,dissatisfied,dissatisfied
92865,satisfied,dissatisfied
92866,satisfied,satisfied
92867,satisfied,satisfied
92868,satisfied,dissatisfied
92869,satisfied,dissatisfied
92870,satisfied,dissatisfied
92871,dissatisfied,dissatisfied
92872,satisfied,satisfied
92880,dissatisfied,dissatisfied
92881,satisfied,dissatisfied
92882,satisfied,satisfied
92883,satisfied,satisfied
92884,satisfied,satisfied
92885,satisfied,satisfied
92886,satisfied,satisfied
92887,satisfied,satisfied
92888,satisfied,satisfied
92889,satisfied,satisfied
92890,satisfied,satisfied
92891,satisfied,satisfied
92892,satisfied,satisfied
92893,satisfied,satisfied
92894,satisfied,satisfied
92895,satisfied,dissatisfied
92896,dissatisfied,dissatisfied
92897,satisfied,satisfied
92898,satisfied,dissatisfied
92899,satisfied,dissatisfied
92900,satisfied,satisfied
92901,satisfied,dissatisfied
92902,satisfied,dissatisfied
92903,satisfied,dissatisfied
92904,dissatisfied,dissatisfied
92905,satisfied,satisfied
92912,dissatisfied,dissatisfied
92913,dissatisfied,satisfied
92914,satisfied,satisfied
92915,satisfied,satisfied
92916,satisfied,satisfied
92917,satisfied,satisfied
92918,satisfied,satisfied
92919,satisfied,satisfied
92920,satisfied,satisfied
92921,satisfied,satisfied
92922,satisfied,satisfied
92923,dissatisfied,satisfied
92924,satisfied,dissatisfied
92925,dissatisfied,dissatisfied
92926,satisfied,satisfied
92927,dissatisfied,dissatisfied
92928,dissatisfied,dissatisfied
92929,satisfied,satisfied
92937,satisfied,dissatisfied
92938,satisfied,satisfied
92939,satisfied,satisfied
92940,satisfied,satisfied
92941,dissatisfied,satisfied
92942,satisfied,satisfied
92943,satisfied,satisfied
92944,satisfied,dissatisfied
92945,satisfied,satisfied
92946,satisfied,satisfied
92947,satisfied,dissatisfied
92948,satisfied,dissatisfied
92949,satisfied,satisfied
92950,satisfied,satisfied
92951,satisfied,satisfied
92952,satisfied,satisfied
92953,satisfied,satisfied
92954,satisfied,satisfied
92955,satisfied,satisfied
92956,satisfied,dissatisfied
92957,satisfied,satisfied
92958,dissatisfied,satisfied
92959,satisfied,dissatisfied
92960,dissatisfied,dissatisfied
92961,satisfied,satisfied
92962,dissatisfied,dissatisfied
92963,satisfied,dissatisfied
92964,dissatisfied,dissatisfied
92965,dissatisfied,satisfied
92974,satisfied,dissatisfied
92975,satisfied,satisfied
92976,satisfied,dissatisfied
92977,satisfied,dissatisfied
92978,satisfied,satisfied
92979,satisfied,dissatisfied
92980,satisfied,dissatisfied
92981,dissatisfied,satisfied
92982,satisfied,satisfied
92983,satisfied,satisfied
92984,satisfied,satisfied
92985,satisfied,satisfied
92986,satisfied,satisfied
92987,dissatisfied,dissatisfied
92988,dissatisfied,satisfied
92989,satisfied,satisfied
92990,satisfied,satisfied
92991,satisfied,satisfied
92992,satisfied,satisfied
92993,satisfied,dissatisfied
92994,satisfied,dissatisfied
92995,dissatisfied,dissatisfied
92996,satisfied,dissatisfied
92997,satisfied,satisfied
92998,satisfied,dissatisfied
92999,satisfied,dissatisfied
93000,satisfied,dissatisfied
93005,dissatisfied,dissatisfied
93006,dissatisfied,satisfied
93007,dissatisfied,dissatisfied
93008,dissatisfied,satisfied
93009,satisfied,satisfied
93010,satisfied,dissatisfied
93011,dissatisfied,dissatisfied
93012,satisfied,satisfied
93013,satisfied,satisfied
93014,satisfied,satisfied
93015,satisfied,satisfied
93016,satisfied,satisfied
93017,satisfied,satisfied
93018,satisfied,satisfied
93019,satisfied,satisfied
93020,satisfied,satisfied
93021,satisfied,satisfied
93023,satisfied,dissatisfied
93024,satisfied,dissatisfied
93025,satisfied,satisfied
93026,satisfied,satisfied
93027,satisfied,dissatisfied
93028,dissatisfied,dissatisfied
93029,dissatisfied,dissatisfied
93030,satisfied,dissatisfied
93031,dissatisfied,dissatisfied
93032,dissatisfied,dissatisfied
93033,dissatisfied,dissatisfied
93034,dissatisfied,dissatisfied
93035,dissatisfied,satisfied
93041,satisfied,dissatisfied
93042,dissatisfied,satisfied
93043,dissatisfied,satisfied
93044,satisfied,dissatisfied
93045,satisfied,dissatisfied
93046,satisfied,satisfied
93047,satisfied,satisfied
93048,satisfied,satisfied
93049,dissatisfied,satisfied
93050,satisfied,dissatisfied
93051,satisfied,satisfied
93052,satisfied,satisfied
93053,satisfied,satisfied
93054,satisfied,satisfied
93055,satisfied,satisfied
93056,satisfied,satisfied
93057,satisfied,dissatisfied
93058,satisfied,dissatisfied
93059,dissatisfied,dissatisfied
93060,satisfied,satisfied
93061,satisfied,satisfied
93062,satisfied,satisfied
93063,satisfied,dissatisfied
93073,satisfied,dissatisfied
93074,dissatisfied,satisfied
93075,satisfied,dissatisfied
93076,dissatisfied,satisfied
93077,dissatisfied,dissatisfied
93078,dissatisfied,dissatisfied
93079,satisfied,satisfied
93080,satisfied,satisfied
93081,satisfied,satisfied
93082,satisfied,satisfied
93083,satisfied,satisfied
93084,dissatisfied,dissatisfied
93085,satisfied,satisfied
93086,satisfied,dissatisfied
93087,satisfied,satisfied
93088,satisfied,satisfied
93089,satisfied,dissatisfied
93090,dissatisfied,satisfied
93097,dissatisfied,dissatisfied
93098,dissatisfied,dissatisfied
93099,dissatisfied,dissatisfied
93100,satisfied,dissatisfied
93101,satisfied,dissatisfied
93102,satisfied,satisfied
93103,satisfied,satisfied
93104,satisfied,satisfied
93105,satisfied,satisfied
93106,satisfied,dissatisfied
93107,dissatisfied,dissatisfied
93108,dissatisfied,satisfied
93118,satisfied,dissatisfied
93119,dissatisfied,dissatisfied
93120,dissatisfied,dissatisfied
93121,satisfied,satisfied
93122,satisfied,satisfied
93123,dissatisfied,satisfied
93124,dissatisfied,satisfied
93125,satisfied,satisfied
93126,satisfied,satisfied
93127,satisfied,satisfied
93128,satisfied,satisfied
93129,satisfied,satisfied
93130,satisfied,satisfied
93131,satisfied,satisfied
93132,satisfied,satisfied
93133,dissatisfied,dissatisfied
93134,satisfied,dissatisfied
93135,satisfied,satisfied
93136,satisfied,dissatisfied
93137,satisfied,satisfied
93138,dissatisfied,dissatisfied
93146,dissatisfied,dissatisfied
93147,dissatisfied,dissatisfied
93148,satisfied,dissatisfied
93149,satisfied,dissatisfied
93150,dissatisfied,dissatisfied
93151,satisfied,dissatisfied
93152,satisfied,satisfied
93153,dissatisfied,dissatisfied
93154,dissatisfied,satisfied
93155,dissatisfied,dissatisfied
93156,satisfied,satisfied
93157,satisfied,satisfied
93158,satisfied,satisfied
93159,satisfied,satisfied
93160,satisfied,satisfied
93161,satisfied,satisfied
93162,satisfied,satisfied
93163,satisfied,satisfied
93164,satisfied,satisfied
93166,satisfied,dissatisfied
93167,dissatisfied,dissatisfied
93168,satisfied,satisfied
93169,satisfied,dissatisfied
93170,satisfied,dissatisfied
93171,satisfied,dissatisfied
93177,dissatisfied,dissatisfied
93178,dissatisfied,dissatisfied
93179,dissatisfied,dissatisfied
93180,satisfied,satisfied
93181,satisfied,satisfied
93182,satisfied,satisfied
93183,satisfied,dissatisfied
93184,satisfied,dissatisfied
93185,satisfied,satisfied
93186,satisfied,satisfied
93187,satisfied,dissatisfied
93188,dissatisfied,dissatisfied
93189,satisfied,satisfied
93192,satisfied,dissatisfied
93193,dissatisfied,dissatisfied
93194,satisfied,dissatisfied
93195,satisfied,satisfied
93196,satisfied,satisfied
93197,satisfied,satisfied
93198,satisfied,satisfied
93199,satisfied,dissatisfied
93200,satisfied,satisfied
93201,satisfied,satisfied
93202,satisfied,satisfied
93203,satisfied,satisfied
93204,satisfied,satisfied
93205,satisfied,satisfied
93206,satisfied,satisfied
93207,dissatisfied,satisfied
93208,satisfied,dissatisfied
93209,satisfied,dissatisfied
93210,satisfied,dissatisfied
93211,dissatisfied,dissatisfied
93212,satisfied,dissatisfied
93213,dissatisfied,dissatisfied
93221,satisfied,dissatisfied
93222,dissatisfied,dissatisfied
93223,satisfied,satisfied
93224,dissatisfied,dissatisfied
93225,satisfied,satisfied
93226,satisfied,satisfied
93227,dissatisfied,satisfied
93228,satisfied,satisfied
93229,satisfied,satisfied
93230,satisfied,satisfied
93231,satisfied,satisfied
93234,dissatisfied,dissatisfied
93235,dissatisfied,dissatisfied
93236,satisfied,satisfied
93237,dissatisfied,dissatisfied
93238,satisfied,dissatisfied
93239,satisfied,satisfied
93240,satisfied,dissatisfied
93241,satisfied,satisfied
93242,satisfied,dissatisfied
93243,satisfied,satisfied
93252,dissatisfied,dissatisfied
93253,dissatisfied,dissatisfied
93254,satisfied,satisfied
93255,dissatisfied,dissatisfied
93256,satisfied,satisfied
93257,satisfied,satisfied
93258,satisfied,satisfied
93259,dissatisfied,satisfied
93260,dissatisfied,dissatisfied
93261,satisfied,dissatisfied
93262,satisfied,satisfied
93263,satisfied,satisfied
93264,satisfied,dissatisfied
93265,satisfied,dissatisfied
93266,dissatisfied,dissatisfied
93267,dissatisfied,satisfied
93277,satisfied,dissatisfied
93278,dissatisfied,dissatisfied
93279,dissatisfied,dissatisfied
93280,satisfied,satisfied
93281,dissatisfied,dissatisfied
93282,dissatisfied,dissatisfied
93283,satisfied,satisfied
93284,satisfied,satisfied
93285,satisfied,satisfied
93286,satisfied,satisfied
93287,satisfied,satisfied
93288,satisfied,satisfied
93289,satisfied,satisfied
93290,satisfied,dissatisfied
93291,dissatisfied,dissatisfied
93292,satisfied,satisfied
93293,satisfied,dissatisfied
93294,satisfied,dissatisfied
93295,satisfied,dissatisfied
93296,satisfied,dissatisfied
93297,satisfied,dissatisfied
93298,dissatisfied,dissatisfied
93301,dissatisfied,dissatisfied
93302,dissatisfied,dissatisfied
93303,satisfied,satisfied
93304,dissatisfied,satisfied
93305,dissatisfied,dissatisfied
93306,dissatisfied,satisfied
93307,satisfied,satisfied
93308,satisfied,dissatisfied
93309,satisfied,dissatisfied
93310,satisfied,satisfied
93311,satisfied,satisfied
93312,dissatisfied,dissatisfied
93313,satisfied,dissatisfied
93314,satisfied,satisfied
93315,satisfied,satisfied
93316,satisfied,satisfied
93317,satisfied,satisfied
93319,satisfied,dissatisfied
93320,satisfied,dissatisfied
93321,satisfied,dissatisfied
93322,satisfied,satisfied
93323,satisfied,dissatisfied
93324,satisfied,dissatisfied
93328,satisfied,dissatisfied
93329,dissatisfied,dissatisfied
93330,satisfied,dissatisfied
93331,dissatisfied,dissatisfied
93332,dissatisfied,dissatisfied
93333,satisfied,dissatisfied
93334,satisfied,satisfied
93335,satisfied,satisfied
93336,satisfied,satisfied
93337,satisfied,satisfied
93338,satisfied,satisfied
93339,satisfied,satisfied
93340,dissatisfied,satisfied
93341,satisfied,satisfied
93342,satisfied,satisfied
93343,satisfied,satisfied
93344,satisfied,satisfied
93345,satisfied,dissatisfied
93346,satisfied,dissatisfied
93347,satisfied,dissatisfied
93348,satisfied,dissatisfied
93349,satisfied,satisfied
93350,satisfied,satisfied
93351,dissatisfied,dissatisfied
93352,satisfied,dissatisfied
93353,dissatisfied,dissatisfied
93354,satisfied,dissatisfied
93360,satisfied,dissatisfied
93361,dissatisfied,dissatisfied
93362,satisfied,dissatisfied
93363,dissatisfied,satisfied
93364,satisfied,dissatisfied
93365,dissatisfied,dissatisfied
93366,dissatisfied,dissatisfied
93367,dissatisfied,satisfied
93368,satisfied,dissatisfied
93369,satisfied,satisfied
93370,dissatisfied,satisfied
93371,satisfied,satisfied
93372,satisfied,satisfied
93373,satisfied,satisfied
93374,satisfied,satisfied
93375,satisfied,satisfied
93376,satisfied,satisfied
93377,satisfied,dissatisfied
93378,satisfied,dissatisfied
93379,satisfied,dissatisfied
93380,satisfied,dissatisfied
93381,satisfied,dissatisfied
93382,satisfied,dissatisfied
93383,satisfied,satisfied
93384,satisfied,dissatisfied
93391,dissatisfied,satisfied
93392,satisfied,satisfied
93393,satisfied,satisfied
93394,satisfied,satisfied
93395,satisfied,satisfied
93396,satisfied,satisfied
93397,satisfied,satisfied
93398,satisfied,satisfied
93399,satisfied,satisfied
93400,satisfied,satisfied
93401,satisfied,satisfied
93402,satisfied,satisfied
93403,satisfied,satisfied
93404,satisfied,dissatisfied
93405,satisfied,satisfied
93406,satisfied,dissatisfied
93407,dissatisfied,dissatisfied
93408,satisfied,satisfied
93409,satisfied,satisfied
93410,satisfied,satisfied
93411,satisfied,dissatisfied
93412,satisfied,dissatisfied
93413,satisfied,dissatisfied
93414,satisfied,dissatisfied
93415,satisfied,dissatisfied
93419,dissatisfied,dissatisfied
93420,dissatisfied,satisfied
93421,satisfied,dissatisfied
93422,satisfied,dissatisfied
93423,dissatisfied,dissatisfied
93424,satisfied,satisfied
93425,dissatisfied,dissatisfied
93426,satisfied,satisfied
93427,satisfied,satisfied
93428,dissatisfied,satisfied
93429,satisfied,satisfied
93430,dissatisfied,dissatisfied
93431,satisfied,satisfied
93432,satisfied,satisfied
93433,dissatisfied,dissatisfied
93434,satisfied,satisfied
93435,satisfied,dissatisfied
93436,satisfied,dissatisfied
93437,satisfied,satisfied
93441,dissatisfied,dissatisfied
93442,dissatisfied,dissatisfied
93443,dissatisfied,satisfied
93444,dissatisfied,satisfied
93445,satisfied,satisfied
93446,dissatisfied,satisfied
93447,satisfied,satisfied
93448,satisfied,satisfied
93449,satisfied,satisfied
93450,dissatisfied,satisfied
93451,satisfied,satisfied
93452,satisfied,satisfied
93453,satisfied,dissatisfied
93454,satisfied,dissatisfied
93455,satisfied,dissatisfied
93456,satisfied,dissatisfied
93457,satisfied,satisfied
93458,satisfied,dissatisfied
93459,dissatisfied,dissatisfied
93460,dissatisfied,satisfied
93465,dissatisfied,dissatisfied
93466,dissatisfied,dissatisfied
93467,dissatisfied,dissatisfied
93468,satisfied,dissatisfied
93469,dissatisfied,satisfied
93470,satisfied,satisfied
93471,satisfied,satisfied
93472,satisfied,satisfied
93473,satisfied,satisfied
93474,satisfied,satisfied
93475,satisfied,satisfied
93476,satisfied,satisfied
93477,dissatisfied,dissatisfied
93478,dissatisfied,satisfied
93479,satisfied,satisfied
93480,satisfied,dissatisfied
93481,dissatisfied,dissatisfied
93482,satisfied,dissatisfied
93483,satisfied,satisfied
93488,dissatisfied,dissatisfied
93489,satisfied,dissatisfied
93490,satisfied,dissatisfied
93491,satisfied,dissatisfied
93492,dissatisfied,dissatisfied
93493,dissatisfied,dissatisfied
93494,dissatisfied,satisfied
93495,satisfied,satisfied
93496,satisfied,satisfied
93497,satisfied,satisfied
93498,satisfied,satisfied
93499,satisfied,satisfied
93500,satisfied,satisfied
93501,satisfied,satisfied
93502,satisfied,satisfied
93503,satisfied,satisfied
93504,satisfied,satisfied
93505,satisfied,satisfied
93506,dissatisfied,satisfied
93507,satisfied,dissatisfied
93508,satisfied,satisfied
93509,dissatisfied,dissatisfied
93510,dissatisfied,dissatisfied
93511,satisfied,dissatisfied
93512,satisfied,satisfied
93513,satisfied,satisfied
93514,satisfied,satisfied
93521,satisfied,dissatisfied
93522,dissatisfied,dissatisfied
93523,dissatisfied,satisfied
93524,satisfied,dissatisfied
93525,satisfied,satisfied
93526,satisfied,dissatisfied
93527,dissatisfied,dissatisfied
93528,satisfied,satisfied
93529,satisfied,satisfied
93530,satisfied,satisfied
93531,satisfied,dissatisfied
93532,satisfied,dissatisfied
93533,satisfied,satisfied
93534,satisfied,satisfied
93535,satisfied,satisfied
93536,satisfied,satisfied
93537,satisfied,satisfied
93538,dissatisfied,dissatisfied
93539,satisfied,dissatisfied
93540,satisfied,dissatisfied
93541,dissatisfied,dissatisfied
93542,satisfied,dissatisfied
93543,satisfied,dissatisfied
93546,dissatisfied,dissatisfied
93547,satisfied,dissatisfied
93548,satisfied,satisfied
93549,satisfied,dissatisfied
93550,satisfied,dissatisfied
93551,dissatisfied,dissatisfied
93552,satisfied,satisfied
93553,satisfied,satisfied
93554,satisfied,satisfied
93555,satisfied,satisfied
93556,satisfied,satisfied
93557,satisfied,satisfied
93558,satisfied,satisfied
93559,satisfied,satisfied
93560,dissatisfied,satisfied
93561,satisfied,satisfied
93562,satisfied,satisfied
93563,satisfied,dissatisfied
93564,satisfied,satisfied
93571,dissatisfied,dissatisfied
93572,dissatisfied,dissatisfied
93573,dissatisfied,satisfied
93574,dissatisfied,satisfied
93575,satisfied,dissatisfied
93576,dissatisfied,dissatisfied
93577,satisfied,dissatisfied
93578,satisfied,dissatisfied
93579,satisfied,dissatisfied
93580,dissatisfied,satisfied
93581,satisfied,satisfied
93582,satisfied,satisfied
93583,satisfied,dissatisfied
93584,dissatisfied,satisfied
93594,dissatisfied,dissatisfied
93595,dissatisfied,dissatisfied
93596,satisfied,dissatisfied
93597,dissatisfied,dissatisfied
93598,satisfied,dissatisfied
93599,satisfied,satisfied
93600,satisfied,satisfied
93601,satisfied,satisfied
93602,satisfied,satisfied
93603,dissatisfied,satisfied
93604,satisfied,satisfied
93605,satisfied,satisfied
93606,satisfied,satisfied
93607,satisfied,satisfied
93608,satisfied,satisfied
93609,satisfied,dissatisfied
93610,satisfied,dissatisfied
93611,dissatisfied,satisfied
93612,dissatisfied,dissatisfied
93613,dissatisfied,satisfied
93614,satisfied,dissatisfied
93615,satisfied,dissatisfied
93621,dissatisfied,dissatisfied
93622,dissatisfied,dissatisfied
93623,dissatisfied,dissatisfied
93624,dissatisfied,satisfied
93625,satisfied,satisfied
93626,dissatisfied,satisfied
93627,dissatisfied,satisfied
93628,satisfied,satisfied
93629,satisfied,satisfied
93630,satisfied,satisfied
93631,satisfied,satisfied
93632,satisfied,satisfied
93633,satisfied,satisfied
93634,satisfied,satisfied
93635,dissatisfied,dissatisfied
93636,satisfied,dissatisfied
93637,satisfied,dissatisfied
93638,satisfied,dissatisfied
93639,satisfied,satisfied
93649,satisfied,satisfied
93650,satisfied,dissatisfied
93651,satisfied,dissatisfied
93652,dissatisfied,satisfied
93653,dissatisfied,satisfied
93654,dissatisfied,dissatisfied
93655,satisfied,satisfied
93656,satisfied,dissatisfied
93657,satisfied,satisfied
93658,satisfied,satisfied
93659,satisfied,satisfied
93660,satisfied,satisfied
93661,satisfied,satisfied
93662,satisfied,satisfied
93663,satisfied,dissatisfied
93664,satisfied,dissatisfied
93665,satisfied,satisfied
93666,satisfied,satisfied
93667,satisfied,satisfied
93668,dissatisfied,dissatisfied
93669,satisfied,dissatisfied
93677,satisfied,satisfied
93678,satisfied,dissatisfied
93679,dissatisfied,satisfied
93680,dissatisfied,dissatisfied
93681,satisfied,dissatisfied
93682,dissatisfied,satisfied
93683,dissatisfied,dissatisfied
93684,satisfied,satisfied
93685,satisfied,satisfied
93686,satisfied,satisfied
93687,satisfied,dissatisfied
93688,satisfied,dissatisfied
93689,satisfied,satisfied
93690,satisfied,satisfied
93691,satisfied,dissatisfied
93692,satisfied,satisfied
